codigo,nome,estoque_31_12_2024,estoque_atual,diferenca_quantidade,preco_custo,valor_total_31_12_2024,valor_total_atual,diferenca_valor,movimentacoes_revertidas,saldos_redefinidos
6028,REFIL DE TONER COMPATIVEL XEROX C8030 PRETO 1KG,0.0,0.0,0.0,329.0,0.0,0.0,0.0,5,0
6029,UNIDADE DE CILINDRO COMPATIVEL RICOH MPC3503 M/Y/C,0.0,0.0,0.0,1279.0,0.0,0.0,0.0,0,0
603,CORREIA DENTADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6030,CARTUCHO DE TONER COMPATIVEL RICOH SP5200,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0,0
6031,ROLO DE FUSÃO COMPATIVEL RICOH 2015 2018 2500,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0,0
6032,TERMISTOR COMPATIVEL RICOH 1015/1018/2015/2001,0.0,0.0,0.0,48.99,0.0,0.0,0.0,0,0
6033,LAMINA DE LIMP DA CORREIA DE TRANSF COMPAT MPC2051,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0,0
6034,RICOH MP C3004 USADA E RECONDICIONADA,0.0,0.0,0.0,6313.44,0.0,0.0,0.0,0,0
6035,PAPEL CHAMBRIL 075G 66X96 500FL,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0,0
6036,SISTEMA MULTIFUNCIONAL MONOCROMATICA M 320F (120V),0.0,0.0,0.0,2189.0,0.0,0.0,0.0,4,0
604,CORREIA DENTADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6040,CONJ ROLETES ALIMENTAÇÃO PAPEL COMPAT XEROX C7020,4.0,4.0,0.0,36.0,144.0,144.0,0.0,2,0
6041,PELICULA DA FUSÃO C/ENGRENAGEM COMPAT XEROX WC7845,0.0,0.0,0.0,639.0,0.0,0.0,0.0,0,0
6042,ROLO DE PRESSÃO COMPATIVEL XEROX WC7845,1.0,1.0,0.0,269.0,269.0,269.0,0.0,0,0
6043,UNID DE CILINDRO COMPATIVEL XEROX C8030 BK/M/Y/C,0.0,1.0,1.0,439.0,0.0,439.0,439.0,3,0
6044,CHIP COMPATIVEL RICOH SP3710,10.0,10.0,0.0,4.9,49.0,49.0,0.0,0,0
6047,COLA BR 90G FORTFIX 5097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6048,PAP HIG PLUS BR 300M C/8 NATURALLE 012,-1.0,0.0,1.0,50.62,-50.62,0.0,50.62,1,0
6049,COPO 150ML TR C/100 FC,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0,0
605,CORREIA DENTADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6050,DETERGENTE NEUTRO 5L TA LIMPEZA,-1.0,0.0,1.0,10.69,-10.69,0.0,10.69,1,0
6051,CJ PANO MICROFIBRA C/5 LUXCAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6052,DEINF HOSP ALCOOL 70º 1L BELLOBELLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6053,LAMINA DE LIMPEZA COMPATIVEL RICOH SP 4510SF,2.0,2.0,0.0,34.0,68.0,68.0,0.0,0,0
6054,REFIL DE CILINDRO COMPATIVEL RICOH SP4510,1.0,1.0,0.0,27.95,27.95,27.95,0.0,0,0
6055,ROLO DE CARGA PRIMARIO COMPATIVEL RICOH SP3510SF,2.0,2.0,0.0,29.0,58.0,58.0,0.0,0,0
6056,CORREIA DE TRANSFERÊNCIA COMPATIVEL XEROX C8030,1.0,1.0,0.0,709.0,709.0,709.0,0.0,6,0
6057,ROLO DE LIMP DO ROLO DE CARGA COMPAT XEROX C8030,3.0,3.0,0.0,79.0,237.0,237.0,0.0,0,0
606,CORREIA DENTADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6064,CART TONER COMP RICOH SP 3710 MONO,1.0,1.0,0.0,99.0,99.0,99.0,0.0,0,0
6065,ROLO DE PRESSÃO RICOH 2015 1600 1900 COMPATIVEL,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0,0
6066,CILINDRO KONICA MINOLTA C224/C284/C364/C454/C554,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0,0
6067,LAMINA LIMPEZA KONICA MINOLTA BIZHUB C224/284/364,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0,0
6068,CORONA DE CARGA K C224,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0,0
6069,TAMPA DA BANDEJA DE ALIMENTACAO MANUAL MP301,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0,0
607,CORREIA DENTADA 255XL,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0,0
6070,UNID DE CILINDR COMPAT P/USO EM MINOLTA C364 COLOR,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0,0
6072,UNID DE CIL COMPAT P/USO EM MINOLTA C364 PRETA,0.0,0.0,0.0,569.27,0.0,0.0,0.0,0,0
6073,UNID CORONA DE CARGA COMPAT P/USO EM MINOLTA C364,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0,0
6074,UNID DE CILINDRO COMPAT P/USO EM MINOLTA C364,1.0,1.0,0.0,129.0,129.0,129.0,0.0,0,0
6075,LAMINA DE LIMPEZA COMPAT P/USO EM MINOLTA C364,1.0,1.0,0.0,26.9,26.9,26.9,0.0,0,0
6076,LAMINA DE LIMP CORREIA TRANSF COMPAT P/MINOLT C364,1.0,1.0,0.0,38.0,38.0,38.0,0.0,0,0
6077,XEROX WORKCENTRE 7835 USADA E RECONDICIONADA,1.0,1.0,0.0,7000.0,7000.0,7000.0,0.0,0,0
6078,CART TONER PRETO /RC SP 3710 /408284 /SELECT /7K,37.0,20.0,-17.0,58.18,2152.66,1163.6,-989.06,91,0
6079,CART TONER PRETO /RC MP C3003P /PERFORMANCE /515G,1.0,1.0,0.0,293.68,293.68,293.68,0.0,0,0
608,CORREIA DENTADA P/5325/75,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0,0
6080,CART TONER PRETO /RC MP C305 /841621 /ACCESS/224G,0.0,0.0,0.0,145.19,0.0,0.0,0.0,0,0
6081,PAPEL RECICLADO CHAMBRIL ECO 75G 66X96 CM-500FL IP,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0,0
6084,UNID DE CILINDRO COMPATIVEL RICOH MPC2503 BK/M/Y/C,0.0,0.0,0.0,783.61,0.0,0.0,0.0,0,0
6085,REVELADOR RICOH MP C3502 PRETO ORIGINAL,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0,0
6086,LÂMINA DE LIMPEZA COMPATÍVEL RICOH MP305,1.0,2.0,1.0,23.0,23.0,46.0,23.0,6,0
6087,LÂMINA DE LIMP DA CORREIA TRANS COMP RICOH MPC2004,1.0,1.0,0.0,33.99,33.99,33.99,0.0,0,0
6089,CART TONER PRETO ORIG P/XEROX WORKCENTRE 7830 78xx,1.0,2.0,1.0,488.6,488.6,977.2,488.6,37,0
609,CORREIA DO BY-PASS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6090,KONICA MINOLTA BIZHUB C224-USADA E RECONDICIONADA,0.0,0.0,0.0,8750.0,0.0,0.0,0.0,0,0
6091,XEROX WORKCENTRE 7835 USADA E RECONDICIONADA,1.0,1.0,0.0,5292.4,5292.4,5292.4,0.0,0,0
6093,SISTEMA MULTIFUNCIONAL MONOCROMATICA M 320F (120V),1.0,1.0,0.0,2640.0,2640.0,2640.0,0.0,0,0
6094,SISTEMA MULTIFUNCIONAL MONOCROMATICA M 320F (120V),1.0,1.0,0.0,2640.0,2640.0,2640.0,0.0,0,0
6098,REFIL DE TONER COMPATIVEL XEROX C8030 AMARELO 1KG,1.0,1.0,0.0,494.0,494.0,494.0,0.0,0,0
6099,REFIL DE TONER COMPATIVEL XEROX C8030 CIANO 1KG,1.0,1.0,0.0,494.0,494.0,494.0,0.0,0,0
61,ANEL DE RETENCAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
610,CORREIA DO CILINDRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6100,REFIL DE TONER COMPATIVEL XEROX C8030 MAGENTA 1KG,1.0,1.0,0.0,494.0,494.0,494.0,0.0,0,0
6101,CHIP COMPATIVEL XEROX C8030 Y,1.0,1.0,0.0,22.0,22.0,22.0,0.0,0,0
6102,CHIP COMPATIVEL XEROX C8030 C,1.0,1.0,0.0,22.0,22.0,22.0,0.0,0,0
6103,CHIP COMPATIVEL XEROX C8030 M,1.0,1.0,0.0,22.0,22.0,22.0,0.0,0,0
6104,CHIP COMPATIVEL XEROX C8030 BK,4.0,4.0,0.0,22.0,88.0,88.0,0.0,0,0
6105,REFIL DE TONER COMPATIVEL KONICA C364 PRETO 1KG,0.0,0.0,0.0,379.0,0.0,0.0,0.0,0,0
6106,CART TONER PRETO CX004/ RC AF1060 /PERFORM/1210G,0.0,0.0,0.0,127.48,0.0,0.0,0.0,0,0
6108,UNIDADE DE IMAGEM DSM415 TIPO 1515 RICOH.,0.0,0.0,0.0,1071.0,0.0,0.0,0.0,0,0
611,CORREIA DO CILINDRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6112,SABÃO EM PÓ SUAVE 500G MARILUX,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0,0
6113,MASCARA DESC TRIPLA AZ CX/50 INOVEN,0.0,0.0,0.0,12.95,0.0,0.0,0.0,0,0
6114,REVEL MAGENT IKON P/KONICA MINOLTA BIZHUBC224 230G,0.0,0.0,0.0,89.6,0.0,0.0,0.0,0,0
6115,CART TONER AMARELO ORIG P/XEROX WORKCENTRE 7830,1.0,2.0,1.0,428.31,428.31,856.62,428.31,9,0
6116,CART TONER CIANO ORIG P/XEROX WORKCENTRE 7830,2.0,2.0,0.0,426.85,853.7,853.7,0.0,4,0
6117,CART TONER MAGENTA ORIG P/XEROX WORKCENTRE 7830,2.0,2.0,0.0,427.55,855.1,855.1,0.0,10,0
6118,CAMISA POLO MANGA CURTA PUNHO PIQUET PV AZUL G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6119,CAMISA POLO MANGA CURTA PUNHO PIQUET PV AZUL GG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
612,CORREIA DO CILINDRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6121,SISTEMA MULTIFUNCIONAL MONOCROMATICA M 320F (120V),1.0,1.0,0.0,2799.0,2799.0,2799.0,0.0,0,0
6122,CHIP P/UNID REVEL BIZHUB C224/C284 KONICA MINOLTA,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0
6123,REFIL TONER COMPAT KONICA C364 AMARELO PERFORM 1KG,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0,0
6124,REFIL TONER COMPAT KONICA C364 CIANO PERFORM 1KG,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0,0
6125,REFIL TONER COMPAT KONICA C364 MAGENTA PERFORM 1KG,2.0,2.0,0.0,396.0,792.0,792.0,0.0,0,0
6127,CHIP DO TONER PRETO GENERICO P/ XEROX PHASER 7800,0.0,0.0,0.0,42.14,0.0,0.0,0.0,0,0
6128,CHIP DO TONER AMARELO GENERICO P/XEROX PHASER 7800,1.0,1.0,0.0,39.81,39.81,39.81,0.0,0,0
6129,CHIP DO TONER CIANO GENERICO P/ XEROX PHASER 7800,1.0,1.0,0.0,42.14,42.14,42.14,0.0,0,0
613,CORREIA DO REGISTRO P/2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6131,LIMPADOR DA CORREIA DE TRANSF. XEROX WC 7830 78XX,1.0,0.0,-1.0,309.62,309.62,0.0,-309.62,3,0
6132,ROLO DE TRANSFERÊNCIA ORIG XEROX XC 7830 78XX,1.0,0.0,-1.0,341.88,341.88,0.0,-341.88,3,0
6134,CHIP TONER RICOH SP3710SF 7K,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0,0
6135,SISTEMA MULTIFUNCIONAL MONOCROMATICA M 320F (120V),1.0,1.0,0.0,2799.0,2799.0,2799.0,0.0,0,0
6139,PATCH BORDADO 5000 PTS EXECUÇÃO UNICA U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
614,CORREIA DO TEMPORIZADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6140,XEROX WORKCENTRE 7835 USADA E RECONDICIONADA,1.0,1.0,0.0,5513.13,5513.13,5513.13,0.0,0,0
6145,REVEL AM IKON P/KONICA MINOLTA BIZHUB C224 230G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6146,REVEL CIANO IKON P/KONICA MINOLTA BIZHUB C224 230G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6149,RICOH MP 3054 USADA E RECONDICIONADA,0.0,0.0,0.0,4732.36,0.0,0.0,0.0,0,0
615,CORREIA DO TEMPORIZADOR P/7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6153,SISTEMA MULTIFUNCIONAL MONOCROMATICA M 320F (120V),1.0,1.0,0.0,2486.0,2486.0,2486.0,0.0,0,0
6154,SISTEMA MULTIFUNCIONAL MONOCROMATICA M 320F (120V),1.0,1.0,0.0,2486.0,2486.0,2486.0,0.0,0,0
6155,SISTEMA MULTIFUNCIONAL MONOCROMATICA M 320F (120V),1.0,1.0,0.0,2486.0,2486.0,2486.0,0.0,0,0
6156,SISTEMA MULTIFUNCIONAL MONOCROMATICA M 320F (120V),1.0,1.0,0.0,2486.0,2486.0,2486.0,0.0,0,0
6158,"KIT DE UNIDADE DE IMAGEM, VERSALINK B400, B405",2.0,1.0,-1.0,614.42,1228.84,614.42,-614.42,19,0
6159,CART TONER PT ORIG KON MINOLTA BIZHUB PRESS C1060,0.0,0.0,0.0,456.96,0.0,0.0,0.0,0,0
616,CORREIA EXPULSAO DE PAPEL 2425/30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6160,CARTUCHO DE TONER PRETO IKON PARA RICOH MP 4054,3.0,0.0,-3.0,235.91,707.73,0.0,-707.73,5,0
6161,CARTUCHO DE TONER PRETO IKON PARA RICOH MP C306,0.0,0.0,0.0,140.37,0.0,0.0,0.0,0,0
6163,CARTUCHO TONER KATUN PRETO MP2554 3054 3055 3554,0.0,0.0,0.0,235.34,0.0,0.0,0.0,0,0
6165,MOLA HIDRAULICA,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0,0
6166,ROLO DE PRESSÃO RICOH MP305,1.0,1.0,0.0,192.0,192.0,192.0,0.0,2,0
6167,SISTEMA MULTIFUNCIONAL MONOCROMATICA M 320F (120V),1.0,1.0,0.0,2486.0,2486.0,2486.0,0.0,0,0
6169,SENSOR DE DETECCAO DE PAPEL MP305SP,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0,0
617,CORREIA INF. MASTER-5305(C2193546V),16.0,16.0,0.0,8.58,137.28,137.28,0.0,0,0
6170,"TONER CAPACIDADE EXTRA, XEROX VERSALINK B400, B405",16.0,23.0,7.0,204.17,3266.72,4695.91,1429.19,66,1
6171,LIMPA VIDROS 500ML FACILITA,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0,0
6172,GRAMPO GALVANIZADO 26/6 C/5000 FRAMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6173,FITA ADESIVA 45X40 TR C/4 RL ADERE 710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6174,ESPONJA MULTIUSO STARLUX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6175,DESINFETANTE PALMOLIVE 5L BEM LIMPIM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6178,TONER P/RICOH SP3710 (7K) CART. LOTUS,0.0,0.0,0.0,61.45,0.0,0.0,0.0,0,0
6179,TONER P/RICOH MP305 (9K) CART. INTEGRAL,1.0,1.0,0.0,78.98,78.98,78.98,0.0,0,0
618,CORREIA INVERSORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6180,SIST IMPRESSAO PB RICOH MP2555SP USADA E RECONDIC,0.0,0.0,0.0,5859.25,0.0,0.0,0.0,0,0
6181,XEROX VERSALINK B405 USADA E RECONDICIONADA,-3.0,0.0,3.0,1490.0,-4470.0,0.0,4470.0,21,4
6182,UNID CILINDRO COMPATÍVEL P/USO MINOLTA C364 PRETA,0.0,0.0,0.0,569.0,0.0,0.0,0.0,0,0
6183,ROLETE ALIMENTAÇÃO PAPEL COMPAT P/USO MINOLTA C364,1.0,0.0,-1.0,33.99,33.99,0.0,-33.99,3,0
6185,ROLETE TRAÇÃO DO PAPEL COMPAT P/USO MINOLTA C364,2.0,1.0,-1.0,33.0,66.0,33.0,-33.0,3,0
6186,ROLETE DO BYPASS COMPATÍVEL KONICA C364,1.0,1.0,0.0,36.0,36.0,36.0,0.0,0,0
6187,UNIDADE DE CILINDRO COMPATÍVEL RICOH MPC5504 BK,1.0,1.0,0.0,1549.0,1549.0,1549.0,0.0,4,0
6188,CARTUCHO DE TONER COMPATÍVEL RICOH SP 5200,1.0,1.0,0.0,339.16,339.16,339.16,0.0,0,0
6189,CORREIA DA FUSÃO COMPATÍVEL P/ USO EM MINOLTA C364,0.0,0.0,0.0,449.0,0.0,0.0,0.0,0,0
619,CORREIA INVERSORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6190,ROLO DE PRESSÃO COMPATÍVEL P/ USO EM MINOLTA C364,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0,0
6191,PLACA PRINCIPAL,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0,0
6193,XEROX WORKCENTRE 7845 USADA E RECONDICIONADA,0.0,0.0,0.0,4737.88,0.0,0.0,0.0,0,0
6195,HD P/ NOTE 0500GB S II TOSHIBA,0.0,0.0,0.0,389.9,0.0,0.0,0.0,0,0
6196,XEROX PHASER 7800 ENGRENAGEM DO PIPE DISPENSE,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0,0
6197,XEROX PHASER 7800 REVELADOR - PRETO,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0,0
6199,LAMINA DE LIMP CORREIA TRANSF COMPAT XEROX WC7845,1.0,0.0,-1.0,39.0,39.0,0.0,-39.0,1,0
62,ANEL DE RETENCAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
620,CORREIA INVERSORA 4400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6200,UNIDADE DE CILINDRO COMPATÍVEL RICOH MPC3504 M/Y/C,1.0,1.0,0.0,1739.0,1739.0,1739.0,0.0,0,0
6201,REVELADOR COMPATÍVEL XEROX VERSALINK C8030 AMARELO,1.0,1.0,0.0,198.0,198.0,198.0,0.0,2,0
6202,REVELADOR COMPATÍVEL XEROX VERSALINK C8030 CIANO,1.0,1.0,0.0,198.0,198.0,198.0,0.0,2,0
6203,REVELADOR COMPATÍVEL XEROX VERSALINK C8030 MARGENT,1.0,1.0,0.0,198.0,198.0,198.0,0.0,2,0
6204,REVELADOR COMPATÍVEL XEROX VERSALINK C8030 PRETO,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0,0
6205,HD P NOTE 0500GB S II SEAGATE,-1.0,0.0,1.0,389.9,-389.9,0.0,389.9,1,0
6208,SUB-UNIDADE ROLO FUSOR MPC2004,0.0,0.0,0.0,2381.46,0.0,0.0,0.0,0,0
6209,XEROX VERSALINK B405 USADA E RECONDICIONADA,0.0,0.0,0.0,3228.06,0.0,0.0,0.0,0,0
621,CORREIA INVERSORA P/2613Z/2713,2.0,2.0,0.0,10.96,21.92,21.92,0.0,0,0
6210,CART TONER OEM PANTUM BP5100DW BM5100ADW,8.0,2.0,-6.0,166.0,1328.0,332.0,-996.0,8,0
6211,MULTIF PANTUM BM5100ADW LASER MONO,0.0,0.0,0.0,2082.0,0.0,0.0,0.0,0,0
6212,UNID IMAGEM OEM PANTUM BP5100DW BM5100AD,1.0,0.0,-1.0,206.9,206.9,0.0,-206.9,1,0
6213,ESTAB. ELETROD. 2000VA BIVOLT SAIDA 115V PT,2.0,1.0,-1.0,237.78,475.56,237.78,-237.78,1,0
6214,MULTIF PANTUM BM5100ADW LASER MONO,0.0,0.0,0.0,2109.9,0.0,0.0,0.0,0,0
6215,XEROX ALTALINK C8035 USADA E RECONDICIONADA,0.0,0.0,0.0,8286.36,0.0,0.0,0.0,0,0
6219,MULTIF PANTUM BM5100ADW LASER MONO,0.0,0.0,0.0,2109.9,0.0,0.0,0.0,0,0
622,CORREIA MOR UNID.REVELAÇAO,3.0,3.0,0.0,5.22,15.66,15.66,0.0,0,0
6220,MULTIFUNCIONAL COPIADORA DIGITAL RICOH MP305,1.0,1.0,0.0,2000.0,2000.0,2000.0,0.0,0,0
6222,CART TONER COMP RICOH SP 3500 3510 MONO,1.0,1.0,0.0,77.0,77.0,77.0,0.0,0,0
6223,PLACA DE CONTROLE MP6002,1.0,1.0,0.0,258.16,258.16,258.16,0.0,0,0
6225,MULTIF PANTUM BM5100ADW LASER MONO,1.0,1.0,0.0,2109.9,2109.9,2109.9,0.0,0,0
6226,MULTIF PANTUM BM5100ADW LASER MONO,0.0,0.0,0.0,2109.9,0.0,0.0,0.0,0,0
6228,BOMBA DE TINTA P/DUPLICADOR RICOH DX 2330,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0,0
6229,LAMINA DE LIMPEZA COMPATÍVEL RICOH SP3510SF,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0,0
623,CORREIA P/4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6230,REFIL DE TONER COMPATÍVEL SAMSUNG SCX4216 1KG,0.0,0.0,0.0,126.95,0.0,0.0,0.0,0,0
6231,REFIL D CILINDRO COMPATÍVEL RICOH SP3510SF GERMANY,0.0,0.0,0.0,16.99,0.0,0.0,0.0,0,0
6232,CART TONER ORIG KONICA MIN C1100 TN-622K BK(1645G),0.0,0.0,0.0,343.77,0.0,0.0,0.0,0,0
6233,CART TONER ORIG KONICA MIN C1100 TN-622K Y (1645G),0.0,0.0,0.0,734.22,0.0,0.0,0.0,4,0
6234,CART TONER ORIG KONICA MIN C1100 TN-622K MG(1645G),0.0,0.0,0.0,615.68,0.0,0.0,0.0,4,0
6235,CART TONER ORIG KONICA MIN C1100 TN-622K CY(1645G),0.0,1.0,1.0,632.66,0.0,632.66,632.66,7,0
624,CORREIA SINCRONIZADORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6241,TONER PRETO /RC MP C2503 /841918 /ACCESS /324G,3.0,2.0,-1.0,124.55,373.65,249.1,-124.55,3,0
6242,TONER MAGENTA /RC MP C2503 /841923 /ACCESS /228G,1.0,0.0,-1.0,124.55,124.55,0.0,-124.55,1,0
6246,CHIP DA UNID DE REVEL COMPAT P/USO EM MINOLTA C364,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0,0
6247,UNID DE FUSÃO RECONDIC. XEROX VERSALINK B400 B405,1.0,3.0,2.0,1060.96,1060.96,3182.88,2121.92,10,0
6248,MULTIF PANTUM BM5100ADW LASER MONO,0.0,0.0,0.0,2082.0,0.0,0.0,0.0,0,0
6249,CART TONER PRETO ORIG XEROX ALTALINK C8030 (26K),0.0,2.0,2.0,479.5,0.0,959.0,959.0,2,0
625,CORREIA SUP. MASTER-5305(C2193545V)*,16.0,16.0,0.0,9.89,158.24,158.24,0.0,0,0
6250,CART TONER CIANO ORIG XEROX ALTALINK C8030 (26K),0.0,0.0,0.0,389.08,0.0,0.0,0.0,4,0
6251,CART TONER MAGENTA ORIG XEROX ALTALINK C8030 (26K),0.0,0.0,0.0,416.31,0.0,0.0,0.0,6,0
6252,CART TONER AMARELO ORIG XEROX ALTALINK C8030 (26K),0.0,0.0,0.0,389.08,0.0,0.0,0.0,4,0
6253,XEROX VERSALINK B405 USADA E RECONDICIONADA,0.0,0.0,0.0,2697.0,0.0,0.0,0.0,0,0
6254,"UDA P GCL I5 2G 8,240",0.0,0.0,0.0,1249.0,0.0,0.0,0.0,0,0
6255,TEC USB MULTIMIDIA GT V3 PRETO,0.0,0.0,0.0,39.9,0.0,0.0,0.0,0,0
6256,MOUSE LOGITECH M90 PRETO,0.0,0.0,0.0,44.9,0.0,0.0,0.0,0,0
6257,KONICA MINOLTA BIZHUB C368 USADA E RECONDICIONADA,0.0,0.0,0.0,6199.8,0.0,0.0,0.0,0,0
6258,CARTUCHO DE TONER COMPATÍVEL RICOH AF 2015 2018,0.0,0.0,0.0,66.0,0.0,0.0,0.0,2,0
6259,CARTUCHO TONER MP305,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0,0
626,CORREIA SUP.INTRODUCAO P/2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6260,CHAVE ESTRELA 200 X 8MM C/IMA 81808P8 -CIA BRASIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6261,COLA ADES INSTANT 20G 793 -TEKBOND,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0,0
6262,DESENGRIPANTE 250ML/120G ANTIFER ORANGE-CHEMICOLOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6263,ESTOPA P/POLIMENTO 200GR -POLISTOPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6264,FITA ISOLANTE SLIM 18MM X 20M IMPERIAL -3M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6265,JOGO CHAVES TORX 9PCS -SPARTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6266,LIMPA CONTATO 300ML -MUNDIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6267,XEROX VERSALINK B405 USADA E RECONDICIONADA,0.0,0.0,0.0,3228.26,0.0,0.0,0.0,0,0
6268,TONER COMPATÍVEL P/RICOH SP310 SP377,6.0,4.0,-2.0,64.23,385.38,256.92,-128.46,1,0
6269,TONER RICOH SP3710 COMPATÍVEL,0.0,0.0,0.0,70.17,0.0,0.0,0.0,0,0
627,CORRENTE ACIONADORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6270,MULTIF PANTUM BM5100ADW LASER MONO,0.0,0.0,0.0,2082.0,0.0,0.0,0.0,0,0
6271,UNIDADE REVELAÇÃO KONICA MINOLTA DV512,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0,0
6272,CORREIA DE TRANSFER COMPAT P/USO EM MINOLTA C364,0.0,0.0,0.0,894.0,0.0,0.0,0.0,0,0
6274,REFIL DE CILINDRO COMPATIVEL RICOH MP2554,1.0,1.0,0.0,119.0,119.0,119.0,0.0,0,0
6275,LÂMINA DE LIMPEZA COMPATÍVEL RICOH AF 2015/2018,1.0,1.0,0.0,19.9,19.9,19.9,0.0,0,0
6276,REVELADOR RICOH MP2554 ORIGINAL,0.0,0.0,0.0,468.99,0.0,0.0,0.0,0,0
6277,DESINFETANTE AGEX FLORAL C/05 LTS,0.0,0.0,0.0,7.31,0.0,0.0,0.0,0,0
6278,DETERGENTE LIMPA FÁCIL C/500ML NEUTRO,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0,0
6279,FITA EMP. TRANSP. ADELBRAS 48 X 45,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0,0
628,CORRENTE DO ROLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6280,PAPEL HIGIENICO FOLHA DUPLA 20M X 12 ROLOS NOBLE,0.0,0.0,0.0,13.45,0.0,0.0,0.0,0,0
6281,PAPEL RECICLADO A-4 RESMA C/500 FOLHAS JANDAIA,0.0,0.0,0.0,22.9,0.0,0.0,0.0,0,0
6282,VASSOURA PELO DIFRANCIS SUPER 30CM C. REVESTIDO,0.0,0.0,0.0,10.44,0.0,0.0,0.0,0,0
